spieltag	sp_nr	user_nr	tore1	tore2
17	3	42	1	1
17	3	43	1	1
17	3	45	3	2
17	3	46	0	2
17	3	47	1	2
17	3	49	0	2
17	3	50	1	2
17	3	51	2	2
17	3	52	3	1
17	3	54	0	2
17	3	55	1	1
17	3	56	1	3
17	3	57	1	2
17	3	58	1	2
17	3	61	1	2
17	3	62	2	0
17	3	63	1	3
17	4	2	3	1
17	4	3	3	1
17	4	4	2	1
17	4	5	2	1
17	4	7	2	1
17	4	8	3	1
17	4	9	2	1
17	4	10	2	1
17	4	11	2	1
17	4	12	3	0
17	4	13	2	0
17	4	14	3	2
17	4	17	2	1
17	4	20	2	1
17	4	24	3	1
17	4	32	2	0
17	4	34	2	0
17	4	35	3	0
17	4	36	2	3
17	4	37	2	0
17	4	42	2	0
17	4	43	1	0
17	4	45	3	1
17	4	46	2	0
17	4	47	2	0
17	4	49	3	0
17	4	50	2	1
17	4	51	3	1
17	4	52	4	2
17	4	54	2	1
17	4	55	2	1
17	4	56	3	2
17	4	57	4	1
17	4	58	2	0
17	4	61	1	1
17	4	62	4	0
17	4	63	2	1
17	5	2	4	1
17	5	3	3	0
17	5	4	3	1
17	5	5	3	0
17	5	7	2	1
17	5	8	3	1
17	5	9	2	1
17	5	10	3	1
17	5	11	3	1
17	5	12	4	1
17	5	13	3	1
17	5	14	3	0
17	5	24	3	1
17	5	34	2	1
17	5	35	3	1
17	5	36	3	0
17	5	37	3	1
17	5	42	2	0
17	5	43	3	1
17	5	45	4	2
17	5	46	2	0
17	5	49	2	0
17	5	50	2	1
17	5	51	2	2
17	5	52	2	2
17	5	54	3	1
17	5	55	2	1
17	5	56	3	1
17	5	57	3	1
17	5	58	4	0
17	5	61	3	1
17	5	62	3	3
17	5	63	2	1
17	6	2	0	2
17	6	3	1	2
17	6	4	1	2
17	6	5	0	2
17	6	7	1	2
17	6	8	1	2
17	6	9	1	3
17	6	10	1	2
17	6	11	1	2
17	6	12	1	1
17	6	13	1	2
17	6	14	0	2
17	6	24	0	3
17	6	34	0	3
17	6	35	1	2
17	6	36	1	3
17	6	37	1	4
17	6	42	1	2
17	6	43	1	3
17	6	45	1	3
17	6	46	0	1
17	6	49	1	3
17	6	50	1	2
17	6	51	1	1
17	6	52	1	4
17	6	54	1	2
17	6	55	1	2
17	6	56	1	2
17	6	57	1	2
17	6	58	1	3
17	6	61	1	2
17	6	62	2	1
17	6	63	0	2
17	7	2	1	3
17	7	3	2	3
17	7	4	1	2
17	7	5	0	2
17	7	7	1	2
17	7	8	1	3
17	7	9	2	1
17	7	10	1	3
17	7	11	0	3
17	7	12	1	2
17	7	13	0	2
17	7	14	1	3
17	7	17	0	2
17	7	20	1	2
17	7	24	1	2
17	7	32	1	3
17	7	34	2	1
17	7	35	1	1
17	7	36	1	3
17	7	37	0	2
17	7	42	0	1
17	7	43	0	2
17	7	45	1	4
17	7	46	0	2
17	7	47	0	2
17	7	49	1	1
17	7	50	1	2
17	7	51	1	2
17	7	52	2	3
17	7	54	1	2
17	7	55	2	1
17	7	56	2	3
17	7	57	2	3
17	7	58	1	3
17	7	61	2	2
17	7	62	2	2
17	7	63	1	3
17	8	2	1	2
17	8	3	1	1
17	8	4	1	2
17	8	5	1	2
17	8	7	1	1
17	8	8	2	1
17	8	9	2	1
17	8	10	1	2
17	8	11	1	3
17	8	12	2	1
17	8	13	1	2
17	8	14	1	2
17	8	17	1	1
17	8	20	1	2
17	8	24	1	0
17	8	32	1	2
17	8	34	2	1
17	8	35	1	2
17	8	36	1	2
17	8	37	1	2
17	8	42	0	1
17	8	43	2	1
17	8	45	1	3
17	8	46	0	1
17	8	47	1	2
17	8	49	0	0
17	8	50	1	2
17	8	51	1	1
17	8	52	1	1
17	8	54	1	2
17	8	55	2	1
17	8	56	1	2
17	8	57	2	1
17	8	58	1	2
17	8	61	1	2
17	8	62	3	1
17	8	63	1	1
17	9	2	1	2
17	9	3	2	2
17	9	4	2	1
17	9	5	2	0
17	9	7	3	1
17	9	8	2	1
17	9	9	2	0
17	9	10	1	2
17	9	11	1	0
17	9	12	2	1
17	9	13	2	1
17	9	14	2	1
17	9	24	1	1
17	9	34	2	1
17	9	35	2	1
17	9	36	1	1
17	9	37	2	1
17	9	42	2	1
17	9	43	1	2
17	9	45	2	2
17	9	46	1	1
17	9	49	2	2
17	9	50	2	1
17	9	51	2	0
17	9	52	2	0
17	9	54	0	2
17	9	55	3	0
17	9	56	2	2
17	9	57	3	1
17	9	58	2	1
17	9	61	1	2
17	9	62	1	1
17	9	63	1	1
18	1	2	1	2
18	1	3	2	2
18	1	4	2	2
18	1	5	3	1
18	1	7	1	2
18	1	8	2	3
18	1	9	2	2
18	1	10	2	1
18	1	11	3	2
18	1	12	1	1
18	1	13	3	2
18	1	14	2	2
18	1	17	1	2
18	1	20	1	1
18	1	24	0	1
18	1	32	1	2
18	1	34	2	2
18	1	35	3	0
18	1	36	1	2
18	1	37	0	1
18	1	42	3	1
18	1	43	1	2
18	1	45	4	2
18	1	46	0	1
18	1	47	2	2
18	1	49	0	2
18	1	50	1	2
18	1	51	4	1
18	1	52	1	2
18	1	54	1	2
18	1	55	4	0
18	1	56	2	1
18	1	57	1	1
18	1	58	3	1
18	1	62	3	0
18	1	63	1	3
18	2	2	1	2
18	2	3	1	3
18	2	4	1	2
18	2	5	1	3
18	2	7	1	2
18	2	8	1	3
18	2	9	1	2
18	2	10	1	2
18	2	11	0	3
18	2	12	1	2
18	2	13	1	2
18	2	14	0	3
18	2	17	2	4
18	2	20	1	2
18	2	24	0	2
18	2	32	0	2
18	2	34	0	3
18	2	35	1	1
18	2	37	1	2
18	2	42	0	2
18	2	43	1	3
18	2	45	1	2
18	2	46	0	2
18	2	47	2	1
18	2	49	0	3
18	2	50	1	2
18	2	51	1	2
18	2	52	1	3
18	2	54	0	2
18	2	55	1	2
18	2	56	1	3
18	2	57	2	1
18	2	58	0	2
18	2	62	1	1
18	2	63	0	3
18	3	2	0	2
18	3	3	2	2
18	3	4	1	1
18	3	5	3	1
18	3	7	2	1
18	3	8	2	1
18	3	9	3	2
18	3	10	1	2
18	3	11	1	2
18	3	12	2	0
18	3	13	1	1
18	3	14	0	2
18	3	17	1	0
18	3	20	1	2
18	3	24	1	1
18	3	32	2	1
18	3	34	2	1
18	3	35	2	2
18	3	37	0	1
18	3	42	1	2
18	3	43	1	1
18	3	45	1	2
18	3	46	0	2
18	3	47	1	2
18	3	49	1	1
18	3	50	1	2
18	3	51	2	2
18	3	52	4	1
18	3	54	2	1
18	3	55	2	1
18	3	56	2	2
18	3	57	2	1
18	3	58	2	1
18	3	62	1	1
18	3	63	1	1
18	4	2	1	3
18	4	3	0	2
18	4	4	1	2
18	4	5	1	3
18	4	7	1	1
18	4	8	1	3
18	4	9	1	3
18	4	10	2	1
18	4	11	1	2
18	4	12	1	2
18	4	13	1	3
18	4	14	1	2
18	4	17	0	3
18	4	20	1	1
18	4	24	0	3
18	4	32	1	2
18	4	34	2	1
18	4	35	1	2
18	4	37	0	3
18	4	42	1	2
18	4	43	1	2
18	4	45	1	3
18	4	46	0	2
18	4	47	1	4
18	4	49	0	2
18	4	50	1	2
18	4	51	1	2
18	4	52	1	2
18	4	54	1	3
18	4	55	0	3
18	4	56	1	2
18	4	57	1	3
18	4	58	1	2
18	4	62	1	1
18	4	63	1	3
18	5	2	1	1
18	5	3	2	1
18	5	4	2	1
18	5	5	3	1
18	5	7	2	1
18	5	8	2	2
18	5	9	2	1
18	5	10	2	2
18	5	11	1	0
18	5	12	2	1
18	5	13	2	1
18	5	14	2	0
18	5	17	2	1
18	5	20	2	1
18	5	24	2	1
18	5	32	1	0
18	5	34	2	1
18	5	35	2	1
18	5	37	3	0
18	5	42	2	1
18	5	43	1	1
18	5	45	3	0
18	5	46	2	1
18	5	47	2	0
18	5	49	0	0
18	5	50	2	1
18	5	51	1	0
18	5	52	3	0
18	5	54	3	1
18	5	55	2	1
18	5	56	2	1
18	5	57	3	1
18	5	58	2	1
18	5	62	1	1
18	5	63	2	1
18	6	2	2	0
18	6	3	2	1
18	6	4	2	0
18	6	5	2	0
18	6	7	2	1
18	6	8	2	1
18	6	9	2	1
18	6	10	2	1
18	6	11	2	1
18	6	12	3	1
18	6	13	2	0
18	6	14	2	0
18	6	17	2	0
18	6	20	2	1
18	6	24	2	1
18	6	32	2	1
18	6	34	2	0
18	6	35	2	1
18	6	37	1	2
18	6	42	1	0
18	6	43	2	1
18	6	45	2	2
18	6	46	2	0
18	6	47	1	1
18	6	49	2	1
18	6	50	2	1
18	6	51	3	1
18	6	52	2	2
18	6	54	2	1
18	6	55	3	1
18	6	56	2	2
18	6	57	2	1
18	6	58	2	1
18	6	62	2	1
18	6	63	2	1
18	7	2	2	3
18	7	3	3	2
18	7	4	1	1
18	7	5	1	3
18	7	7	1	1
18	7	8	2	2
18	7	9	2	2
18	7	10	1	1
18	7	11	1	3
18	7	12	1	0
18	7	13	1	2
18	7	14	2	3
18	7	17	2	4
18	7	20	1	2
18	7	24	1	2
18	7	32	1	2
18	7	34	3	2
18	7	35	2	1
18	7	36	3	2
18	7	37	1	2
18	7	42	1	2
18	7	43	1	2
18	7	45	3	1
18	7	46	0	1
18	7	47	1	2
18	7	49	1	1
18	7	50	1	2
18	7	51	3	2
18	7	52	3	2
18	7	54	2	1
18	7	55	2	1
18	7	56	4	5
18	7	57	3	2
18	7	58	2	1
18	7	61	1	2
18	7	62	2	2
18	7	63	1	2
18	8	2	2	0
18	8	3	4	1
18	8	4	1	0
18	8	7	3	1
18	8	8	3	1
18	8	9	1	0
18	8	10	2	1
18	8	11	2	0
18	8	12	3	1
18	8	13	2	0
18	8	20	1	2
18	8	24	3	1
18	8	32	2	0
18	8	34	3	0
18	8	35	2	1
18	8	37	3	1
18	8	42	3	1
18	8	43	3	1
18	8	45	4	1
18	8	46	3	1
18	8	47	2	0
18	8	49	3	0
18	8	50	2	1
18	8	51	2	0
18	8	52	3	1
18	8	55	3	0
18	8	56	3	1
18	8	57	3	1
18	8	58	3	0
18	8	62	2	1
18	8	63	2	1
18	9	2	0	2
18	9	3	0	2
18	9	4	1	1
18	9	5	1	3
18	9	7	1	0
18	9	8	1	4
18	9	9	0	1
18	9	10	1	3
18	9	11	0	3
18	9	12	0	1
18	9	13	0	2
18	9	14	0	1
18	9	17	2	1
18	9	20	1	1
18	9	24	1	4
18	9	32	0	2
18	9	34	0	3
18	9	35	1	1
18	9	36	1	2
18	9	37	0	3
18	9	42	1	2
18	9	43	1	3
18	9	45	1	2
18	9	46	0	2
18	9	47	0	3
18	9	49	0	4
18	9	50	1	2
18	9	51	1	2
18	9	52	0	5
18	9	54	1	3
18	9	55	1	2
18	9	56	0	4
18	9	57	1	3
18	9	58	0	2
18	9	61	0	2
18	9	62	1	2
18	9	63	0	2
19	1	2	2	1
19	1	3	2	2
19	1	5	3	1
19	1	7	3	2
19	1	8	2	1
19	1	9	2	0
19	1	10	1	1
19	1	11	2	2
19	1	12	3	0
19	1	13	2	1
19	1	14	1	1
19	1	17	3	2
19	1	20	1	1
19	1	24	3	2
19	1	32	2	1
19	1	34	3	2
19	1	35	2	1
19	1	36	2	3
19	1	37	2	1
19	1	42	2	0
19	1	43	2	0
19	1	45	2	1
19	1	46	2	1
19	1	47	3	0
19	1	49	1	1
19	1	50	2	1
19	1	51	3	1
19	1	52	3	2
19	1	54	2	1
19	1	55	2	1
19	1	56	4	2
19	1	57	3	1
19	1	58	2	1
19	1	61	2	1
19	1	62	1	1
19	1	63	1	0
19	1	64	4	3
19	2	2	2	1
19	2	3	1	2
19	2	5	1	0
19	2	7	2	1
19	2	8	1	3
19	2	9	2	1
19	2	10	1	1
19	2	11	0	1
19	2	12	2	1
19	2	13	1	1
19	2	14	1	2
19	2	17	2	2
19	2	20	2	1
19	2	24	1	1
19	2	32	1	2
19	2	34	3	2
19	2	35	1	1
19	2	36	1	1
19	2	37	1	2
19	2	42	1	2
19	2	43	2	1
19	2	45	2	2
19	2	46	0	1
19	2	47	2	2
19	2	49	0	1
19	2	50	1	2
19	2	51	1	1
19	2	52	1	1
19	2	54	0	2
19	2	55	2	1
19	2	56	2	2
19	2	57	3	1
19	2	58	2	1
19	2	61	2	1
19	2	62	1	2
19	2	63	3	2
19	2	64	2	2
19	3	2	1	2
19	3	3	1	3
19	3	4	1	1
19	3	5	1	3
19	3	7	2	1
19	3	8	2	2
19	3	9	1	1
19	3	10	1	3
19	3	11	1	2
19	3	12	1	2
19	3	13	1	2
19	3	20	1	2
19	3	24	1	1
19	3	32	1	2
19	3	34	2	2
19	3	35	0	2
19	3	36	1	2
19	3	37	0	2
19	3	42	1	3
19	3	43	1	3
19	3	45	1	3
19	3	46	0	1
19	3	47	1	3
19	3	49	0	2
19	3	50	1	2
19	3	51	0	1
19	3	52	1	3
19	3	55	1	3
19	3	56	1	3
19	3	57	1	3
19	3	58	1	3
19	3	61	2	0
19	3	62	1	3
19	3	64	1	2
19	4	2	3	0
19	4	3	4	1
19	4	5	3	1
19	4	7	2	1
19	4	8	3	1
19	4	9	4	0
19	4	10	3	1
19	4	11	3	0
19	4	12	2	1
19	4	13	2	0
19	4	14	3	0
19	4	17	4	1
19	4	20	2	1
19	4	24	4	1
19	4	32	2	0
19	4	34	4	0
19	4	35	3	1
19	4	36	2	1
19	4	37	3	0
19	4	42	3	1
19	4	43	3	1
19	4	45	4	1
19	4	46	2	0
19	4	47	3	1
19	4	49	3	0
19	4	50	2	1
19	4	51	1	0
19	4	52	4	1
19	4	54	2	0
19	4	55	4	1
19	4	56	3	1
19	4	57	4	1
19	4	58	3	1
19	4	61	3	0
19	4	62	2	1
19	4	63	2	1
19	4	64	3	0
19	5	2	1	0
19	5	3	1	0
19	5	5	1	2
19	5	7	1	1
19	5	8	1	3
19	5	9	2	1
19	5	10	1	1
19	5	11	1	2
19	5	12	2	0
19	5	13	1	2
19	5	14	1	1
19	5	17	1	3
19	5	20	1	2
19	5	24	2	0
19	5	32	0	2
19	5	34	2	1
19	5	35	1	1
19	5	36	1	1
19	5	37	1	2
19	5	42	1	1
19	5	43	1	0
19	5	45	0	2
19	5	46	0	2
19	5	47	1	1
19	5	49	0	3
19	5	50	1	2
19	5	51	2	1
19	5	52	2	2
19	5	54	1	2
19	5	55	2	1
19	5	56	1	2
19	5	57	1	2
19	5	58	1	2
19	5	61	0	4
19	5	62	2	1
19	5	63	2	1
19	5	64	2	1
19	6	2	2	2
19	6	3	1	2
19	6	5	1	3
19	6	7	2	1
19	6	8	1	4
19	6	9	0	3
19	6	10	1	2
19	6	11	1	2
19	6	12	2	2
19	6	13	0	2
19	6	14	0	2
19	6	17	2	2
19	6	20	2	1
19	6	24	1	2
19	6	32	1	2
19	6	34	1	2
19	6	35	1	2
19	6	36	0	3
19	6	37	0	3
19	6	42	1	0
19	6	43	1	2
19	6	45	1	3
19	6	46	0	1
19	6	47	1	2
19	6	49	1	4
19	6	50	1	2
19	6	51	2	2
19	6	52	1	1
19	6	54	1	2
19	6	55	1	2
19	6	56	2	3
19	6	57	2	2
19	6	58	1	3
19	6	61	1	3
19	6	62	1	2
19	6	63	1	3
19	6	64	1	1
19	7	2	3	0
19	7	3	2	0
19	7	4	1	2
19	7	5	3	0
19	7	7	3	1
19	7	8	2	1
19	7	9	3	1
19	7	10	2	1
19	7	11	4	0
19	7	12	3	0
19	7	13	2	0
19	7	14	2	0
19	7	17	0	1
19	7	20	1	1
19	7	24	2	1
19	7	32	2	0
19	7	34	2	0
19	7	35	3	0
19	7	36	3	1
19	7	37	3	0
19	7	42	2	1
19	7	43	2	1
19	7	45	3	1
19	7	46	2	0
19	7	47	2	0
19	7	49	2	0
19	7	50	2	1
19	7	51	1	1
19	7	52	3	1
19	7	54	2	1
19	7	55	3	0
19	7	56	4	1
19	7	57	3	1
19	7	58	2	0
19	7	61	4	1
19	7	62	4	0
19	7	63	2	0
19	7	64	3	0
19	8	2	3	1
19	8	3	2	0
19	8	5	3	1
19	8	7	2	1
19	8	8	3	1
19	8	9	2	0
19	8	10	2	2
19	8	11	2	1
19	8	12	3	1
19	8	13	2	1
19	8	14	3	1
19	8	17	2	1
19	8	20	2	1
19	8	24	2	0
19	8	32	1	2
19	8	34	2	1
19	8	35	2	0
19	8	36	2	1
19	8	37	2	0
19	8	42	2	1
19	8	43	2	1
19	8	45	2	2
19	8	46	2	0
19	8	47	2	1
19	8	49	2	1
19	8	50	2	1
19	8	51	3	1
19	8	52	2	1
19	8	54	3	1
19	8	55	2	1
19	8	56	3	2
19	8	57	3	1
19	8	58	2	0
19	8	61	1	3
19	8	62	2	1
19	8	63	3	1
19	8	64	1	1
19	9	2	1	3
19	9	3	2	2
19	9	5	1	3
19	9	7	1	4
19	9	8	1	3
19	9	9	2	1
19	9	10	1	2
19	9	11	1	3
19	9	12	1	2
19	9	13	1	3
19	9	14	1	2
19	9	17	0	4
19	9	20	1	2
19	9	24	1	3
19	9	32	1	3
19	9	34	1	2
19	9	35	1	2
19	9	36	1	3
19	9	37	1	3
19	9	42	1	3
19	9	43	1	2
19	9	45	1	4
19	9	46	0	1
19	9	47	1	5
19	9	49	0	2
19	9	50	1	2
19	9	51	1	1
19	9	52	1	4
19	9	54	1	3
19	9	55	1	2
19	9	56	1	4
19	9	57	2	1
19	9	58	1	3
19	9	61	0	2
19	9	62	1	4
19	9	63	1	2
19	9	64	0	3
20	1	2	0	2
20	1	3	0	1
20	1	4	1	2
20	1	5	1	3
20	1	7	1	2
20	1	8	1	3
20	1	9	0	1
20	1	10	1	3
20	1	11	0	3
20	1	12	2	2
20	1	13	1	2
20	1	14	0	2
20	1	17	1	2
20	1	20	1	2
20	1	24	1	1
20	1	32	0	1
20	1	34	0	2
20	1	35	2	1
20	1	36	1	2
20	1	37	1	2
20	1	42	0	2
20	1	43	1	2
20	1	45	1	3
20	1	46	0	2
20	1	47	0	2
20	1	49	0	3
20	1	50	1	2
20	1	51	1	2
20	1	52	1	4
20	1	54	1	3
20	1	55	1	3
20	1	56	1	2
20	1	57	2	1
20	1	58	0	2
20	1	61	1	3
20	1	62	1	1
20	1	63	1	3
20	1	64	2	2
20	2	2	0	2
20	2	3	1	0
20	2	4	1	2
20	2	5	2	2
20	2	7	1	1
20	2	8	1	3
20	2	9	0	2
20	2	10	1	2
20	2	11	2	3
20	2	12	2	1
20	2	13	1	2
20	2	14	0	1
20	2	17	1	3
20	2	20	1	1
20	2	24	1	1
20	2	32	1	2
20	2	34	2	1
20	2	35	1	1
20	2	36	1	2
20	2	42	1	2
20	2	43	1	2
20	2	45	1	3
20	2	46	0	2
20	2	47	0	3
20	2	49	1	1
20	2	50	1	2
20	2	51	1	3
20	2	52	4	2
20	2	54	1	2
20	2	55	1	1
20	2	56	2	1
20	2	57	1	2
20	2	58	0	2
20	2	61	1	2
20	2	62	1	3
20	2	63	2	1
20	2	64	1	2
20	3	2	2	1
20	3	3	1	1
20	3	4	2	1
20	3	5	2	0
20	3	7	2	1
20	3	8	2	1
20	3	9	3	0
20	3	10	2	1
20	3	11	2	1
20	3	12	2	1
20	3	13	2	1
20	3	14	2	0
20	3	17	2	1
20	3	20	2	1
20	3	24	2	1
20	3	32	2	1
20	3	34	3	1
20	3	35	2	1
20	3	36	2	1
20	3	42	1	0
20	3	43	2	1
20	3	45	2	1
20	3	46	2	1
20	3	47	1	1
20	3	49	1	1
20	3	50	2	1
20	3	51	4	1
20	3	52	2	1
20	3	54	2	0
20	3	55	2	1
20	3	56	2	2
20	3	57	3	1
20	3	58	2	0
20	3	61	2	1
20	3	62	3	1
20	3	63	2	1
20	3	64	2	0
20	4	2	1	3
20	4	3	2	3
20	4	4	1	2
20	4	5	0	2
20	4	7	1	2
20	4	8	1	3
20	4	9	1	2
20	4	10	1	2
20	4	11	2	2
20	4	12	0	1
20	4	13	0	2
20	4	14	1	2
20	4	17	1	3
20	4	20	1	2
20	4	24	1	3
20	4	32	1	2
20	4	34	3	2
20	4	35	1	2
20	4	36	1	3
20	4	42	1	1
20	4	43	1	2
20	4	45	2	3
20	4	46	0	2
20	4	47	1	3
20	4	49	0	2
20	4	50	1	2
20	4	51	2	3
20	4	52	2	2
20	4	54	1	3
20	4	55	1	2
20	4	56	2	3
20	4	57	1	3
20	4	58	1	3
20	4	61	1	3
20	4	62	1	1
20	4	63	1	2
20	4	64	3	3
20	5	2	0	3
20	5	3	0	2
20	5	4	0	2
20	5	5	0	2
20	5	7	1	0
20	5	8	1	3
20	5	9	1	3
20	5	10	1	3
20	5	11	1	2
20	5	12	0	3
20	5	13	1	2
20	5	14	0	3
20	5	17	1	1
20	5	20	1	1
20	5	24	0	2
20	5	32	0	2
20	5	34	1	3
20	5	35	0	1
20	5	36	0	3
20	5	42	1	3
20	5	43	1	0
20	5	45	2	2
20	5	46	0	2
20	5	47	1	2
20	5	50	1	2
20	5	51	1	0
20	5	52	0	2
20	5	55	1	2
20	5	56	1	2
20	5	57	2	2
20	5	58	0	0
20	5	61	3	2
20	5	62	2	2
20	5	63	1	2
20	5	64	1	3
20	6	2	1	0
20	6	3	2	1
20	6	4	1	1
20	6	5	1	0
20	6	7	2	1
20	6	8	2	1
20	6	9	2	1
20	6	10	2	1
20	6	11	2	1
20	6	12	1	2
20	6	13	2	1
20	6	14	1	1
20	6	17	2	1
20	6	20	1	1
20	6	24	2	0
20	6	32	1	0
20	6	34	3	2
20	6	35	2	1
20	6	36	1	1
20	6	42	2	1
20	6	43	1	1
20	6	45	2	2
20	6	46	1	1
20	6	47	1	2
20	6	49	0	0
20	6	50	2	1
20	6	51	1	1
20	6	52	1	1
20	6	54	2	2
20	6	55	2	1
20	6	56	1	2
20	6	57	2	1
20	6	58	2	1
20	6	61	2	1
20	6	62	2	1
20	6	63	1	0
20	6	64	0	1
20	7	2	2	2
20	7	3	2	2
20	7	4	2	1
20	7	5	3	1
20	7	7	2	1
20	7	8	2	2
20	7	9	2	2
20	7	10	2	1
20	7	11	2	3
20	7	12	2	0
20	7	13	1	1
20	7	14	2	2
20	7	17	1	2
20	7	20	1	2
20	7	24	2	1
20	7	32	2	1
20	7	34	1	2
20	7	35	1	1
20	7	36	2	3
20	7	37	0	2
20	7	42	1	0
20	7	43	2	1
20	7	45	1	2
20	7	46	0	0
20	7	47	3	1
20	7	49	2	0
20	7	50	2	1
20	7	51	1	1
20	7	52	1	3
20	7	54	2	1
20	7	55	2	1
20	7	56	2	2
20	7	57	2	1
20	7	58	1	1
20	7	61	2	3
20	7	62	2	1
20	7	63	2	2
20	7	64	0	2
20	8	2	1	3
20	8	3	1	3
20	8	4	1	2
20	8	5	1	3
20	8	7	1	2
20	8	8	2	3
20	8	9	0	3
20	8	10	1	2
20	8	11	1	3
20	8	12	1	2
20	8	13	1	2
20	8	14	0	2
20	8	17	0	2
20	8	20	1	2
20	8	24	1	3
20	8	32	1	2
20	8	34	1	3
20	8	35	1	1
20	8	36	1	2
20	8	37	0	2
20	8	42	2	3
20	8	43	1	2
20	8	45	2	1
20	8	46	0	1
20	8	47	1	2
20	8	49	0	2
20	8	50	1	2
20	8	51	1	3
20	8	52	2	3
20	8	54	0	2
20	8	55	1	2
20	8	56	1	3
20	8	57	2	1
20	8	58	1	2
20	8	61	2	4
20	8	62	2	1
20	8	63	1	3
20	8	64	1	3
20	9	2	3	0
20	9	3	1	0
20	9	4	3	0
20	9	5	2	0
20	9	7	3	1
20	9	8	5	0
20	9	9	4	0
20	9	10	4	0
20	9	11	3	1
20	9	12	4	0
20	9	13	3	0
20	9	14	3	0
20	9	17	4	0
20	9	20	4	1
20	9	24	4	1
20	9	32	3	0
20	9	34	2	1
20	9	35	2	0
20	9	36	2	1
20	9	42	2	0
20	9	43	4	1
20	9	45	5	1
20	9	46	3	0
20	9	47	2	1
20	9	49	4	0
20	9	50	3	1
20	9	51	2	1
20	9	52	3	1
20	9	54	4	1
20	9	55	3	0
20	9	56	3	1
20	9	57	4	1
20	9	58	4	0
20	9	61	5	1
20	9	62	3	0
20	9	63	4	1
20	9	64	4	1
21	1	2	2	1
21	1	3	1	1
21	1	5	2	3
21	1	7	2	1
21	1	8	1	2
21	1	9	2	1
21	1	10	1	1
21	1	11	1	3
21	1	12	2	1
21	1	13	1	2
21	1	14	0	2
21	1	17	1	2
21	1	24	0	2
21	1	32	0	2
21	1	34	2	1
21	1	35	1	1
21	1	36	1	2
21	1	37	0	3
21	1	42	0	1
21	1	43	2	1
21	1	45	1	3
21	1	46	0	2
21	1	47	0	2
21	1	49	0	3
21	1	50	1	2
21	1	51	1	2
21	1	52	2	3
21	1	54	1	3
21	1	55	1	0
21	1	56	2	1
21	1	57	1	2
21	1	58	0	2
21	1	61	0	2
21	1	62	1	2
21	1	63	1	2
21	2	2	2	0
21	2	3	2	0
21	2	4	4	0
21	2	5	1	0
21	2	7	2	0
21	2	8	3	0
21	2	9	3	1
21	2	10	3	1
21	2	11	3	0
21	2	12	2	0
21	2	13	2	0
21	2	14	3	0
21	2	17	2	0
21	2	20	2	1
21	2	24	2	0
21	2	32	2	0
21	2	34	2	0
21	2	35	1	0
21	2	36	2	1
21	2	37	5	1
21	2	42	3	1
21	2	43	2	1
21	2	45	2	0
21	2	46	3	0
21	2	47	1	1
21	2	49	3	0
21	2	50	2	1
21	2	51	0	1
21	2	52	2	0
21	2	54	2	0
21	2	55	3	0
21	2	56	3	1
21	2	57	3	1
21	2	58	2	0
21	2	61	2	0
21	2	62	1	2
21	2	63	3	0
21	3	2	2	0
21	3	3	2	0
21	3	4	2	0
21	3	5	2	0
21	3	7	4	0
21	3	8	4	1
21	3	9	3	0
21	3	10	4	1
21	3	11	4	1
21	3	12	2	0
21	3	13	2	0
21	3	14	3	0
21	3	17	3	0
21	3	20	2	1
21	3	24	4	1
21	3	32	3	0
21	3	34	4	0
21	3	35	3	0
21	3	36	2	1
21	3	37	3	0
21	3	42	1	0
21	3	43	2	0
21	3	45	4	1
21	3	46	2	0
21	3	47	2	1
21	3	49	3	0
21	3	50	2	1
21	3	51	2	0
21	3	52	4	1
21	3	54	3	1
21	3	55	4	0
21	3	56	3	1
21	3	57	5	1
21	3	58	3	0
21	3	61	2	1
21	3	62	2	1
21	3	63	2	0
21	4	2	2	0
21	4	3	2	2
21	4	4	1	2
21	4	5	2	0
21	4	7	2	1
21	4	8	3	1
21	4	9	2	1
21	4	10	1	1
21	4	11	2	1
21	4	12	2	0
21	4	13	2	1
21	4	14	2	1
21	4	17	2	1
21	4	20	1	1
21	4	24	2	0
21	4	32	2	1
21	4	34	2	1
21	4	35	2	1
21	4	36	2	1
21	4	37	2	1
21	4	42	2	1
21	4	43	2	1
21	4	45	3	2
21	4	46	2	1
21	4	47	3	1
21	4	49	1	1
21	4	50	2	1
21	4	51	3	1
21	4	52	3	0
21	4	54	2	1
21	4	55	2	1
21	4	56	2	1
21	4	57	3	1
21	4	58	2	1
21	4	61	1	2
21	4	62	2	1
21	4	63	2	0
21	5	2	0	0
21	5	3	1	1
21	5	4	1	1
21	5	5	1	2
21	5	7	2	1
21	5	8	2	1
21	5	9	1	2
21	5	10	2	1
21	5	11	2	1
21	5	12	1	2
21	5	13	1	1
21	5	17	1	1
21	5	20	1	1
21	5	24	1	1
21	5	32	2	1
21	5	34	1	1
21	5	35	2	1
21	5	36	1	1
21	5	37	2	1
21	5	42	1	2
21	5	43	1	2
21	5	45	2	1
21	5	46	2	0
21	5	47	2	1
21	5	50	2	1
21	5	51	2	1
21	5	52	2	2
21	5	55	2	0
21	5	56	2	2
21	5	57	2	1
21	5	58	2	1
21	5	61	1	1
21	5	62	2	1
21	5	63	1	1
21	6	2	2	2
21	6	3	1	1
21	6	5	1	1
21	6	7	1	1
21	6	8	2	2
21	6	9	1	2
21	6	10	1	3
21	6	11	1	1
21	6	12	2	2
